Hakim Ziyech,29,Left,Att Mid / Wingers,1296,0.06860351563,0.07019042969,0.2020263672,6.9375,1.806640625,24.90625,49.03125,177.5,18.46875,1.459960938,2.5,1.805664063,4.86328125,3.609375,2.498046875,0.6918945313,2.083984375,1.04296875,62.21875,26.8125,1.732421875,4.30078125,1.807617188,92.625,2.7734375,2.359375,0.6948242188,5.20703125,0.2106933594,0,30.453125,5.98046875,62.65625,49.1875,49.3125,2.021484375,85.125,90.5625,78.1875,55.03125,76.0625,71.5625,83.6875,64.4375,64.125,76.125,81.25,84.75,86.6875,58.25,12.5703125,69.625,76.9375,59.9375,44.9375,64.1875,39.0625,76.6875,23.53125
Pierre-Emerick Aubameyang,33,Right,Forwards,957,0.2822265625,0.353515625,0.08685302734,5.64453125,2.916015625,12.859375,20.03125,37.90625,9.40625,0.9404296875,0.5600585938,0.5600585938,1.319335938,1.505859375,1.217773438,0,0.09265136719,0.1853027344,28.3125,14.296875,4.796875,0.4692382813,0.2836914063,,1.501953125,0.9360351563,1.50390625,,0.5659179688,0,40.46875,47.6875,30.796875,41.625,65.4375,72.4375,32.3125,37.625,44.96875,32.59375,14.046875,38.375,25.015625,13.046875,20.734375,35.9375,3.421875,46.46875,19.9375,29.953125,50.75,3.580078125,11.4765625,,57.9375,56.46875,33.375,,44.15625
Callum Hudson-Odoi,22,Right,Att Mid / Wingers,1066,0.08648681641,0.08624267578,0.1676025391,8.0234375,1.015625,19.703125,39.0625,123.25,17.734375,1.938476563,2.701171875,1.432617188,5.23046875,4.05859375,3.2109375,0.5092773438,0.5888671875,0.4255371094,45.4375,20.859375,2.1953125,3.884765625,1.942382813,134.125,4.7265625,3.291015625,1.09765625,3.96875,0.08648681641,0,23.203125,16.28125,42.3125,61.96875,16.671875,29.34375,61.15625,62.15625,64.125,76.125,70.5625,56.5625,83.9375,70.5625,82.75,79.1875,16.515625,40.9375,44.46875,39.4375,19.140625,69.6875,74.8125,89.8125,92.125,88.625,60.875,35.34375,11.375
Michael Olise,21,Left,Att Mid / Wingers,2748,0.07000732422,0.09002685547,0.2800292969,7.9609375,1.670898438,21.09375,46.5,164.375,16.953125,2.359375,2.359375,1.740234375,4.3515625,4.6796875,2.4609375,1.209960938,1.900390625,0.8500976563,60.28125,29.828125,2.8203125,4.62109375,1.76953125,110.1875,3.630859375,2.419921875,1.240234375,5.3984375,0.5600585938,0,14,9,90,61,31,11,87,91,73,94,73,84,69,92,64,96.0625,76,90,88,86,23,77,68,76,73,76,62,71,53
Jordan Ayew,31,Right,Att Mid / Wingers,2714,0.1300048828,0.1099853516,0.1099853516,5.76953125,1.059570313,16.09375,29.015625,56.5625,14.390625,1.030273438,1.129882813,0.6298828125,2.08984375,2.58984375,1.759765625,0,2.189453125,0.5,44,18.5625,3.25,4.94140625,2.16015625,78.6875,2.75,1.66015625,1.030273438,5.5,1.66015625,0,31,12.0078125,27,29,8,62,27,10,46,31,22,11,16,20,22,16,87,59,38,22,35,81,85,42,46,34,47,74,90
Eberechi Eze,24,Right,Midfielders,2636,0.3100585938,0.2199707031,0.1500244141,4.3984375,2.390625,21.90625,40.21875,133.25,18.125,1.950195313,3.001953125,1.200195313,4.46875,4.03125,2.359375,0.7202148438,1.4296875,0.4399414063,51.71875,20.546875,2.869140625,4.171875,2.419921875,81.875,2.359375,1.950195313,0.9599609375,6.1484375,0.6499023438,0,97,90,77,74,93,33,33,31,48.03125,91,38,72,49,92,68,91,13,7,38,80,81,96.0625,99,63,80,81,92,54,34
Jeffrey Schlupp,30,Left,Midfielders,2532,0.1099853516,0.1099853516,0.04995727539,2.380859375,1,17.5,32,99.5,12.0234375,0.6401367188,2.099609375,0.3898925781,3.48046875,1.559570313,1.209960938,0,2.349609375,0.8203125,42.40625,10.421875,1.709960938,1.990234375,1.0703125,43.8125,1.139648438,0.8901367188,0.3898925781,5.32421875,0.919921875,0,59,63,26,55,40,73,11,10,9,25,12,22,33,17,16,20,62,36,10,28,54,61,67,14,45.96875,33,70,26,58
Wilfried Zaha,30,Right,Att Mid / Wingers,2288,0.2800292969,0.1899414063,0.1100463867,9.359375,2.51953125,16.796875,25.5625,62.6875,12.6796875,1.01953125,0.7099609375,1.610351563,2.951171875,3.580078125,2.240234375,0,1.259765625,0.6298828125,40.90625,22.296875,5.62890625,5.390625,2.16015625,84.125,3.380859375,1.690429688,2.3203125,3.8203125,0.2399902344,0,71,48,28,80,84,50,16,19,31,30,8,73,41,69,51.03125,16,40,66,22.015625,51.03125,80,91,86,47,66,38,91,22.984375,16
Odsonne Édouard,24,Right,Forwards,1803,0.25,0.2100830078,0.06002807617,4.98828125,1.950195313,12.5,20.5625,26.703125,10.578125,0.8500976563,0.4501953125,0.4501953125,1.598632813,2.19921875,1.598632813,0,1.25,0.1500244141,33.53125,14.625,4.73828125,2.30078125,0.7993164063,31.59375,1.450195313,1.049804688,1.049804688,2.75,2.05078125,0,47,16,13.0078125,36,25,78,36,19,62,42,9,35,47,47,55,33,81,26.015625,42,33,62,52.03125,40,30,45,55,72,57,72
Jean-Philippe Mateta,25,Right,Forwards,770,0.2299804688,0.3999023438,0.07000732422,5.03125,3.16015625,12.203125,17.421875,18.125,8.1796875,0.580078125,0.4699707031,0.1199951172,0.7001953125,0.9399414063,0.3500976563,0,0.8198242188,0.3500976563,31.09375,13.90625,4.44140625,0.9399414063,0.3500976563,29.34375,1.049804688,1.049804688,0.580078125,2.689453125,3.0390625,0,38,69,28,38,79,86,23,6,33,6,14,3,4,1,1,33,47,70,28,23,47,8,4,26,19,57,33,47,89
Naouirou Ahamada,20,Right,Midfielders,1398,0.1300048828,0.04998779297,0.08001708984,3.48046875,1.030273438,22.09375,34.0625,106.3125,14.359375,0.9702148438,2.44921875,0.4499511719,3.609375,2.44921875,2,0,1.08984375,0.5200195313,43.375,10.296875,1.419921875,2.830078125,1.290039063,97.25,2.76953125,1.740234375,0.3898925781,5.671875,0.4499511719,0,54,32,49,69,46,34,32,24,48,59,37,26,42,55,69,27,6,13,28.015625,36,47,78,79,84,92,83,74,32,13
Malcolm Ebiowei,19,,Att Mid / Wingers,524,0,0.1500244141,0.1199951172,9.1015625,2.23046875,21.203125,33.15625,104.0625,12.3671875,1.030273438,1.55078125,1.030273438,2.580078125,3.779296875,1.889648438,0.1700439453,2.580078125,0.8598632813,49.96875,24.21875,3.607421875,10.4765625,4.640625,94.8125,3.08984375,2.060546875,1.55078125,6.01171875,0.6899414063,0,5,46,51,95,76,15,54,58,56,38,47,60,43.96875,84,51,61.96875,96.0625,81,69,82,68,98.9375,98.9375,83,76,74,87.9375,87,45
Alex Iwobi,26,Right,Midfielders,3378,0.04998779297,0.07000732422,0.1600341797,3.859375,1.120117188,21,40.90625,175,14.578125,1.709960938,3.5703125,1.6796875,5.171875,3.19921875,2.419921875,0.2399902344,1.83984375,0.669921875,50.9375,18.890625,1.5703125,2.9296875,1.469726563,91.5,2.400390625,2.099609375,0.3999023438,6.90234375,0.2700195313,0,44,38,83,68,55,40,38,61.03125,18,89,52,90,60,75,76,73,35,21,33,70,51,83,86,75,81,85,71,74,6
Dwight McNeil,23,Left,Att Mid / Wingers,2498,0.25,0.1300048828,0.2199707031,4.609375,1.66015625,20.5,35.5625,136.75,12.0703125,1.76953125,1.620117188,0.9702148438,2.490234375,3.888671875,1.91015625,1.299804688,2.310546875,1.120117188,48.9375,22.125,2.19921875,3.888671875,1.950195313,77.25,2.740234375,1.58984375,0.580078125,6.3125,0.5,0,65,20,79,14,30,15,58.03125,81,26,72,48,39,25.015625,77,41,98,90,95,64,48,11,61,79,37,45,28,22,88,45.96875
Demarai Gray,26,Right,Att Mid / Wingers,2508,0.07000732422,0.1700439453,0.1400146484,7.13671875,2.05078125,19.515625,30.078125,79.5,10.3828125,1.330078125,1.080078125,0.6499023438,1.650390625,3.369140625,1.469726563,0.900390625,1.1796875,0.4699707031,42.40625,23.40625,3.73046875,3.30078125,1.1796875,88.5,3.369140625,2.23046875,1.719726563,3.51953125,0.4699707031,0,15.0078125,41,46.03125,52,58,24,31,35,14,43,19,14,7,59,12,94,37,53.03125,27,61,51,48,37,54,65,69,78.0625,16,40
Dominic Calvert-Lewin,25,Right,Forwards,1165,0.08001708984,0.3898925781,0.05999755859,4.328125,2.3203125,11.796875,17.0625,24.5625,6.41015625,0.7001953125,1,0.3103027344,1.16015625,1.849609375,1.241210938,0,0.3103027344,0.2299804688,29.046875,15.453125,4.55859375,2.16015625,1.16015625,31.3125,1.389648438,0.8500976563,0.7700195313,2.16015625,5.1015625,0,8,64,14,11,43,92,16,13,13,19,48,16,19,26,29.984375,33,6,47,23,43,52,47,62,28,41.96875,38,55,23,99.0625
Anthony Gordon,21,Right,Att Mid / Wingers,1582,0.2299804688,0.2800292969,0.09002685547,6.37109375,1.928710938,16,27.1875,66.6875,12.2265625,0.7998046875,1.080078125,0.91015625,1.928710938,2.220703125,1.309570313,0.05999755859,2.73046875,0.3400878906,42.03125,20.078125,4.2109375,3.751953125,1.01953125,69.4375,2.73046875,2.05078125,1.370117188,4.609375,0.509765625,0,60.03125,77,16,42,52,64,22,23,27,13,20,32,11,15.0078125,5,42,97,30.015625,26,32,61,54,25,26,44,57,68,44,47
Neal Maupay,26,Right,Forwards,1118,0.08001708984,0.3898925781,0.04998779297,4.91015625,2.58203125,14.296875,20.375,17.46875,10.0625,0.5600585938,0.6401367188,0.1600341797,0.8901367188,1.450195313,0.9702148438,0,0.8901367188,0.3999023438,31.15625,15.6171875,3.939453125,1.53125,0.5600585938,24.640625,0.6401367188,0.5600585938,0.2399902344,2.08984375,1.209960938,0,9,65,4,35,58,54.96875,35,2.998046875,54.96875,2.998046875,23,5.99609375,8,9,4,33,53,75,30,45,33,28,25,13,8,14,9,19,38
Ellis Simms,21,Right,Forwards,1127,0.5600585938,0.3898925781,0.1700439453,5.828125,2.560546875,13.3984375,20.359375,34.75,8.0703125,1.200195313,1.040039063,0.2399902344,1.360351563,2,1.51953125,0,0.3200683594,0.1600341797,31.46875,16.84375,4.62890625,2.080078125,0.4799804688,36.25,1.919921875,1.120117188,0.6401367188,2.16015625,3.75,0,95,89.0625,90,57,71,74,42,35,47,78,54.03125,11,32,46,60,37,9,28,44,57,74,58,31,49,64,63,51.96875,15,72
Thomas Cannon,20,,Forwards,1674,0.4299316406,0.2700195313,0.1300048828,5.58984375,2.419921875,16.296875,13.8203125,20.75,5.21875,0.75,0.7001953125,0.4797363281,1.01953125,1.94140625,1.080078125,0,0.6499023438,0.2700195313,23.59375,14.0390625,3.98046875,2.369140625,1.240234375,37.8125,1.94140625,1.129882813,1.129882813,2.80078125,1.830078125,0,85,53,72,52,65,26,6,12,10,30.015625,30.015625,40,14,40,21,37,38,47,7,24,47,62,79,53,66,65,86,47,47
Bobby Reid,29,Right,Att Mid / Wingers,2476,0.1500244141,0.1400146484,0.05996704102,6.76171875,1.129882813,13.703125,32.96875,111.5,12.3984375,0.6899414063,1.309570313,1.379882813,2.2890625,1.959960938,1.309570313,0.04000854492,1.530273438,0.7294921875,43.3125,17.8125,2.80078125,1.9296875,0.6494140625,48.46875,1.669921875,1.200195313,0.3996582031,4.91015625,0.4396972656,0,37,27,7,47,12,91,45,66,28,7,32,65,20,8,6,35,49,77,32,20,22,12,8,4,11,12,12,60,37
Willian,34,Right,Att Mid / Wingers,3490,0.1279296875,0.1151123047,0.1689453125,7.015625,1.73046875,21.5625,40.15625,113.4375,16.8125,1.987304688,2.169921875,1.444335938,5.1328125,4.3125,2.814453125,0.5185546875,0.876953125,0.5405273438,49.90625,25.21875,2.939453125,3.8203125,2.166015625,131.25,4.25390625,3.662109375,1.16015625,4.671875,0.361328125,0,39.0625,20.25,56.375,50.1875,34.8125,18.234375,71.25,62.5625,69.75,77.6875,58.9375,68.25,78.875,78.3125,72.25,72,19.28125,51.4375,62.71875,70.9375,32.625,56.625,69.1875,88.9375,85.8125,91.5625,62.09375,43.4375,31.078125
Aleksandar Mitrović,28,Right,Forwards,2270,0.4777832031,0.4086914063,0.1161499023,4.2890625,3.767578125,14.9921875,22.40625,42.65625,7.96875,0.7163085938,1.233398438,0.4375,1.940429688,2.3046875,1.07421875,0,0.5966796875,0.1149902344,36.03125,15.3828125,6.26171875,1.90625,0.9501953125,30.546875,1.03515625,0.6723632813,0.4375,2.423828125,4.1640625,0,78.0625,64.375,43.90625,15.1875,92.8125,44.28125,52.09375,50.03125,32.28125,25.078125,63.0625,32.15625,56.53125,53.625,23.0625,34.28125,32.5625,23.328125,59.5625,45.65625,87.625,40.71875,52.34375,31.46875,21.921875,24.03125,21.546875,39.0625,90
Harry Wilson,25,Left,Att Mid / Wingers,1100,0.1600341797,0.1600341797,0.07000732422,7.12109375,1.469726563,16,33.0625,88.875,13.34375,0.9799804688,1.639648438,1.059570313,3.02734375,2.619140625,1.469726563,0.1600341797,1.719726563,0.4899902344,45.09375,20.703125,3.02734375,2.697265625,0.9799804688,63.78125,1.469726563,1.309570313,0.6499023438,4.421875,0.3298339844,0,42,39,11,51,20,64,47.03125,42,38,26,51,47.03125,42,22,13,55.96875,62,57,45,39,29,30,19,21,9,15,27.984375,36,29
Carlos Vinícius,27,Left,Forwards,1109,0.4099121094,0.2700195313,0.05999755859,3.73046875,1.701171875,11.8984375,15.34375,31.40625,5.76171875,0.5698242188,0.9702148438,0.4099121094,1.219726563,1.299804688,1.059570313,0,0.3200683594,0,26.703125,14.0390625,4.5390625,1.219726563,0.4099121094,24.4375,0.7299804688,0.7299804688,0.4099121094,1.7890625,2.189453125,0,70,35,18,4,16,89.0625,6,25,8,4,47,28,22.984375,6,11,33,8,3,14,26,50,13,9,11,11,29.984375,16,4,77
Neeskens Kebano,30,Right,Att Mid / Wingers,764,0,0.05996704102,0.1800537109,8.0078125,1.059570313,15.203125,24.96875,60.875,10.9609375,1.530273438,0.2398681641,1.059570313,2.830078125,2.830078125,1.879882813,0.2398681641,2,0.119934082,37.8125,22.15625,3.529296875,3.30078125,1.059570313,99.0625,4.58984375,1.650390625,1.299804688,5.5390625,0.2398681641,0,4,1,63,62,7,78,12,14,16,62,1,46,35,31,35,62,79,5,14,49,45,47,28,66,88,32,64,75,15
Daniel James,25,Right,Att Mid / Wingers,819,0.2199707031,0.2199707031,0.119934082,6.26171875,1.869140625,13.796875,24.84375,41.875,10.7734375,0.8798828125,0.330078125,1.209960938,1.981445313,1.650390625,1.4296875,0,1.650390625,0.330078125,35.15625,20.65625,3.849609375,2.19921875,0.66015625,80.25,3.30078125,1.4296875,1.209960938,4.62109375,0.1099853516,0,59,57.03125,32,39,45,90,10,7,15,16,3,56,12,2,11,16,53,25,7,38,55,15,9,43,62.03125,21,58,45,5
Manor Solomon,23,Right,Att Mid / Wingers,572,0.6298828125,0.1899414063,0.05999755859,8.0234375,1.73046875,19.90625,32.5625,90.5,16.359375,0.9399414063,0.7900390625,1.259765625,3.779296875,1.73046875,1.73046875,0,3.1484375,0.7900390625,45.9375,23.125,1.73046875,5.8203125,2.990234375,113.75,2.51953125,2.51953125,0.3100585938,7.23828125,0.4699707031,0,99,48,8,63.03125,37,18,43,44.03125,69,22.984375,9,59,59,5,20,16,99,82,49,56,5,93,96,80,35,80,8,98,41
Rodrigo Muniz,21,,Forwards,892,0.1999511719,0.3100585938,0.04000854492,4.23828125,2.830078125,16.296875,9.4765625,18.359375,2.51953125,0.5,0.3999023438,0.3000488281,0.8100585938,1.309570313,0.5,0,0.91015625,0.3000488281,21.796875,12.5078125,4.140625,1.509765625,0.6098632813,15.9375,0.8100585938,0.3000488281,0.5,1.719726563,4.0390625,0,37,64,6.99609375,20,86,26,1,6,1,9,10,21,5,5,1,37,57,55.03125,3,11,53,30.984375,41,11,27.984375,6,43,4,78
Jack Harrison,26,Left,Att Mid / Wingers,2708,0.1700439453,0.1600341797,0.1700439453,8.46875,1.299804688,17.796875,38.21875,136.75,14.71875,1.759765625,1.889648438,1.700195313,3.419921875,3.7890625,2.259765625,0.8999023438,1.360351563,0.7299804688,51.71875,27.78125,2.689453125,3.919921875,1.599609375,85.875,3.419921875,1.861328125,0.7998046875,5.78125,0.1700439453,0,44,35,60,70,15,41,68,80,54,71,64,79,52,73,52,93,42,78,71,76,19,62,59,52,68,51,37,80,10
Brenden Aaronson,22,Right,Att Mid / Wingers,2372,0.04000854492,0.1500244141,0.1600341797,5.7265625,1.55859375,18.40625,30.234375,82.75,13.1328125,1.75,1.780273438,0.6098632813,3.259765625,3.599609375,2.16015625,0.6499023438,1.709960938,0.1899414063,43.375,21.015625,2.732421875,3.7890625,1.290039063,58.125,1.629882813,1.290039063,0.4899902344,4.859375,0.3000488281,0,10,30.015625,55,28,24,31,32,38,37,70,60.03125,9,49,70,47,82,59,10,35,42,20,56.96875,42.96875,11,10,14,14,59,26
Rodrigo,31,Left,Forwards,1935,0.5600585938,0.3400878906,0.08001708984,6.65234375,3.0703125,15.8046875,25.578125,52.9375,10.1875,0.740234375,1.0703125,0.7900390625,2.05078125,2.08984375,1.400390625,0,1.120117188,0.2800292969,37.40625,15.859375,5.12109375,1.349609375,0.5600585938,38.375,1.860351563,0.7900390625,1.120117188,3.0703125,1.580078125,0,89,53.03125,31,69,77,35,72,62,57.03125,31,53.03125,67,58,43,42,33,74,60,69,52,70,16,23,42,57.03125,35,75,62,48
Patrick Bamford,29,Left,Forwards,1515,0.2399902344,0.419921875,0.05999755859,5.69921875,2.849609375,14.703125,19.78125,31.90625,9.859375,0.7099609375,1.0703125,0.5297851563,1.370117188,1.599609375,1.009765625,0,0.5297851563,0.3000488281,32.65625,15.7890625,4.9296875,2.01953125,0.6499023438,26.546875,1.009765625,1.009765625,0.7700195313,2.970703125,2.140625,0,40,74,11,57,67,50,30.984375,28,53,21,52,43,36,14,9,33,19,64,38,48,67,42,33,19,16,47,53,60,74
Degnand Gnonto,19,,Att Mid / Wingers,1354,0.1300048828,0.1199951172,0.1500244141,9.0390625,1.459960938,17.40625,34.03125,82,15.2890625,1.459960938,0.7998046875,1.259765625,2.330078125,3.3203125,1.990234375,0.1999511719,1.790039063,0.330078125,47.78125,26.125,2.859375,5.12109375,1.400390625,114,4.390625,2.4609375,1.129882813,5.44921875,0.5297851563,0,32,18,51,77,18,45,51,37,58,57,10,60,21,55,44,58,65,26,58,73,25,87,47.96875,81,87,77,54,72,47.96875
Luis Sinisterra,23,Right,Att Mid / Wingers,867,0.5200195313,0.3798828125,0.04000854492,8.71875,2.91015625,16.203125,35.1875,103.0625,16.703125,0.9301757813,1.870117188,1.759765625,4.05078125,3.4296875,2.69921875,0,2.1796875,0.830078125,48.6875,22.3125,3.3203125,4.359375,1.96875,96.625,3.109375,1.759765625,0.830078125,6.74609375,1.870117188,0,94,91,1,73,89,60,56,59.03125,71,20,63,85,61,61.96875,76,16,85,88,63,52,39,73,82,64,56,45,39,95,92
Crysencio Summerville,21,Right,Att Mid / Wingers,1426,0.25,0.1800537109,0.09997558594,5.80859375,1.830078125,15.296875,25.9375,67.3125,13.1328125,1.009765625,1.259765625,0.759765625,2.83984375,3.08984375,1.830078125,0.05999755859,1.889648438,0.8198242188,40.1875,19.625,4.421875,3.7890625,1.509765625,83.6875,3.220703125,1.700195313,1.200195313,5.6796875,0.3200683594,0,66,45,22,31,43,77,19,25,36,29,30,25,37,42,27.984375,43,75,87,21,27.984375,68,55.96875,57,46,58,41,57,79,27.984375
Daniel James,25,Right,Att Mid / Wingers,819,0.2199707031,0.2199707031,0.119934082,6.26171875,1.869140625,13.796875,24.84375,41.875,10.7734375,0.8798828125,0.330078125,1.209960938,1.981445313,1.650390625,1.4296875,0,1.650390625,0.330078125,35.15625,20.65625,3.849609375,2.19921875,0.66015625,80.25,3.30078125,1.4296875,1.209960938,4.62109375,0.1099853516,0,59,57.03125,32,39,45,90,10,7,15,16,3,56,12,2,11,16,53,25,7,38,55,15,9,43,62.03125,21,58,45,5
Georginio Rutter,20,Both,Forwards,1009,0.1801757813,0.2700195313,0.2099609375,6.69140625,2.41015625,15.6953125,14.09375,40.59375,4.37109375,0.8901367188,0.9799804688,0.7998046875,2.23046875,3.30078125,1.959960938,0,0.6201171875,0.4497070313,30.15625,19.53125,5.98046875,6.328125,3.029296875,64.5,2.849609375,0.9799804688,2.140625,2.23046875,0.7998046875,0,12,30,85,61,52,26,5,26,3,15,37,66,55,81,52,36,45.96875,85,15,72,81,99,99,79,83,55,96.9375,14.0078125,19
Joe Gelhardt,20,Right,Forwards,1198,0.2301025391,0.3200683594,0.1199951172,4.87890625,2.48046875,15.796875,21.359375,54.15625,10.5234375,1.129882813,1.349609375,0.3000488281,2.55078125,3.009765625,1.951171875,0,1.349609375,0.1500244141,33.875,12.25,2.55078125,2.330078125,0.8994140625,32.84375,1.280273438,0.6801757813,0.4497070313,3.009765625,0.6000976563,0,42,66,61,32,69,32,49,72,80,74,72,20,85.0625,84,80,37,78,25,56,7,9,61,61,43,43,36,40,56,20
Harvey Barnes,25,Right,Att Mid / Wingers,2712,0.4299316406,0.3000488281,0.09997558594,8.53125,2.390625,15.8984375,26.09375,66.5,12.046875,0.6298828125,1.290039063,1.030273438,2.619140625,2.08984375,1.4296875,0,0.8598632813,0.2700195313,37.9375,19.921875,4.421875,3.01953125,0.8999023438,91.25,3.3203125,2.390625,1.58984375,3.349609375,0.9599609375,0,87,82,24,72,72,67,20,22,25,4,31,45,29,11,10,16,18,20,18,29,66,40,15,58,63,75,73,13,76
James Maddison,26,Right,Att Mid / Wingers,2480,0.3303222656,0.2399902344,0.3400878906,5.62890625,3.009765625,21.09375,41.71875,158.125,15.1328125,2.498046875,4.25,0.9799804688,5.4765625,5.01171875,2.759765625,1.049804688,1.849609375,0.4699707031,52.5,23.765625,3.73828125,3.87890625,1.669921875,96.9375,2.7890625,1.599609375,1.129882813,3.66796875,0.1500244141,0,79,66,96,27,91,11,78,88,56.03125,97,95,39.96875,90,93.9375,78,95,73,54,75,64,52,59,62,65,48,31,53,21,7.00390625
Jamie Vardy,35,Right,Forwards,1857,0.1500244141,0.2900390625,0.07000732422,4.8984375,1.309570313,12.296875,12.7578125,17.640625,3.33984375,0.6801757813,0.3400878906,0.2399902344,0.6801757813,1.650390625,1.110351563,0,0.4799804688,0.1000366211,21.234375,9.9765625,3.439453125,1.41015625,0.580078125,17.34375,0.7797851563,0.4396972656,0.6298828125,1.991210938,2.279296875,0,16,40,23,31,6,83,3,4,1,18,3,9,3,18,16,33,18,18,1,1,13,23,28,3,14,8,36,16,79
Patson Daka,24,Right,Forwards,1187,0.3000488281,0.2700195313,0.2099609375,6.21875,2.26953125,14.59375,22.375,33.28125,8.953125,1.290039063,0.5297851563,0.609375,1.290039063,2.119140625,1.440429688,0.080078125,1.059570313,0.5297851563,33.65625,17.4375,4.3984375,1.360351563,0.5297851563,34.9375,1.360351563,0.609375,0.830078125,2.73046875,1.96875,0,57,33,86,65,42,52.03125,53,36,40,70,18,50,28,45,45,84,65,91,48,58,42,21,19,38,38,16,62,50,69
Kelechi Iheanacho,26,Left,Forwards,1127,0.3200683594,0.5,0.3200683594,7.91015625,3.029296875,17.09375,25.234375,48.0625,12.453125,1.758789063,1.6796875,0.6401367188,2.16015625,3.58984375,2.640625,0.08001708984,0.5600585938,0,37.0625,19.484375,4.62890625,3.109375,1.599609375,57.8125,2.640625,1.040039063,1.44140625,2.400390625,1.200195313,0,58,87.0625,99,86,75,14,65,57,74,94,84,55.03125,64,96,94,86,25,3,64,70,52.96875,75,82,69,79,51.96875,86,38,36
Tetê,22,Left,Att Mid / Wingers,1841,0.3422851563,0.2922363281,0.08605957031,9.046875,2.19921875,17.828125,37,93.5,14.9140625,0.7822265625,2.001953125,1.073242188,3.81640625,2.833984375,1.713867188,0.3459472656,1.713867188,0.7368164063,48.8125,23.71875,4.3984375,4.25390625,2.00390625,99.25,3.46875,1.908203125,2.056640625,4.890625,0.4416503906,0,66.6875,77,13.2265625,73.0625,62.6875,46.0625,51.8125,33.96875,52.28125,9.6015625,49.34375,39.875,50.59375,37.75,24.59375,62.78125,67.625,59.125,48.65625,56.09375,68.4375,65.25,73.75,52.40625,64.0625,42.46875,89,47.90625,33.96875
Dennis Praet,28,Right,Midfielders,649,0.1400146484,0.1400146484,0.07000732422,5.8203125,0.6899414063,13.6015625,37.4375,94.3125,16.234375,0.419921875,1.389648438,0.6899414063,2.359375,1.940429688,1.530273438,0.2800292969,1.66015625,0.6899414063,47.4375,16.359375,1.940429688,1.940429688,0.830078125,49.5,2.080078125,0.9702148438,0.1400146484,6.66015625,0.1400146484,0,70,72,36,89.0625,27,97,23,9,38,11.9921875,4,41,5,31,33,76,23.984375,25,18,60,59,58,47.96875,17,71,41,47,69,2
Ayoze Pérez,29,Right,Att Mid / Wingers,1386,0.1898193359,0.3000488281,0.1300048828,6.62109375,2.2109375,16.796875,25.390625,69.9375,14.3515625,0.83984375,1.23046875,0.91015625,2.529296875,3.1796875,2.140625,0,2.009765625,0.83984375,39.8125,18.765625,4.87109375,5,2.73046875,88.75,3.310546875,2.26953125,1.23046875,4.3515625,0.5200195313,0,58,82,38,45,53,62,11,23,42,16,33,31,26,38,42,14,82,84,16,18,73.9375,81,84,45,60,50,58,38,43
Marc Albrighton,33,Right,Att Mid / Wingers,673,0,0.04000854492,0.1899414063,8.4296875,0.669921875,22.703125,39.0625,190.375,11.6328125,1.470703125,3.33984375,2.41015625,4.55078125,3.33984375,2.94140625,0.2700195313,2.009765625,0.669921875,50.40625,20.0625,0.7998046875,2.669921875,1.470703125,52.8125,2.26953125,1.200195313,0.2700195313,5.75,0.7998046875,0,5,2,83,92,4,7,69,95,48.03125,66,94,99,85,68,90,69,80,65,70,58,2,50,70,25,44,26,13,80,54
Mohamed Salah,30,Left,Att Mid / Wingers,3914,0.5561523438,0.501953125,0.2338867188,11.6875,3.287109375,14.8828125,32.375,92.5,14.53125,1.795898438,1.40234375,2.185546875,4.00390625,3.748046875,2.896484375,0.04202270508,0.5473632813,0.1807861328,44.4375,27.8125,8.0390625,3.611328125,1.359375,82.5625,3.306640625,1.936523438,2.369140625,2.78515625,0.20703125,0,90.4375,96.8125,78.5,93.5,92.6875,80.8125,38.90625,46.625,46.125,73.1875,37.34375,91.75,59.96875,71.0625,77.625,38.28125,4.27734375,11.5078125,40.09375,78.3125,97,53.09375,46.25,43.40625,60.8125,48.6875,92.3125,6.90625,13.515625
Darwin Núñez,23,Right,Forwards,2334,0.5024414063,0.6733398438,0.2222900391,9.90625,4.203125,15.640625,21.390625,40.25,6.97265625,1.16015625,0.4978027344,0.5434570313,1.426757813,2.583984375,1.66015625,0.03628540039,0.6538085938,0.1553955078,33.84375,21.515625,7.48046875,2.23828125,0.8134765625,68.6875,3.083984375,1.732421875,1.506835938,2.5078125,1.733398438,0,78.125,87.625,77.75,96.9375,91.0625,40.6875,41.03125,45.5,19,62.6875,16.9375,46.53125,39.71875,58.71875,56.28125,65.75,36.25,35.21875,44.96875,76.9375,86.375,56.03125,43.875,79.75,86.5625,84,85.875,39.625,60.5
Harvey Elliott,19,Left,Midfielders,2008,0.138671875,0.1456298828,0.1743164063,6.72265625,2.109375,19.234375,55.9375,173.5,24.609375,1.388671875,3.716796875,2.333984375,7.6171875,4.03125,3.31640625,0.04818725586,1.571289063,0.8989257813,66.9375,27,3.046875,2.328125,1.075195313,108.25,3.08984375,2.330078125,0.62890625,6.8125,0.2670898438,0,55.21875,70.5,82.125,92.5,90.5625,57.375,71.25,56.125,74.1875,77.0625,54.0625,96.625,88.3125,91.5,92.4375,47.46875,20.921875,42.15625,72.625,92.875,82.125,73.75,68.1875,83.6875,90.1875,90,81.5625,69.8125,9.703125
